Id,pub_title,dataset_title,dataset_label,cleaned_label
97b0405c-4c54-4e6c-8d8d-fcbe20596305,"Subjective Cognitive Impairment in 55-65-Year-Old Adults Is Associated with Negative Affective Symptoms, Neuroticism, and Poor Quality of Life",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
74eeee58-37a7-4e04-9e26-bc3d3c19df02,Combining PET Images and Neuropsychological Test Data for Automatic Diagnosis of Alzheimer's Disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5541a061-e036-485c-8b85-4182d95650f3,Auditory cortex encodes the perceptual interpretation of ambiguous sound,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
b1d8257b-5fe3-43e7-be0b-7732543993f8,Neuroimaging Studies Illustrate the Commonalities Between Ageing and Brain Diseases,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
fa435d91-17d3-4a84-81b2-5abe1b42b696,Imaging Brain Metabolism and Pathology in Alzheimer’s Disease with Positron Emission Tomography,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
62c8ac1c-f442-456e-a83f-a802e259a382,Roadmap and standard operating procedures for biobanking and discovery of neurochemical markers in ALS,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
471324f9-1931-43c8-8a7e-765bbd524b4c,Brain imaging and fluid biomarker analysis in young adults at genetic risk for autosomal dominant Alzheimer's disease in the presenilin 1 E280A kindred: a case-control study,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
dffaa25d-63f7-4043-baf4-9c611dad65d4,Can composite digital monitoring biomarkers come of age? A framework for utilization,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
038e3779-7e9c-4a08-baab-1c259c75b2da,Brain-Derived Neurotrophic Factor/FK506-Binding Protein 5 Genotype by Childhood Trauma Interactions Do Not Impact on Hippocampal Volume and Cognitive Performance,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
f0791f6e-a100-44c0-bffc-ec7fcce8dfca,Association of MAPT haplotypes with Alzheimer’s disease risk and MAPT brain gene expression levels,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
262a5ad6-23a6-4996-8730-4565077de769,Neuropsychiatric symptoms in Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
47c625f2-e722-41b3-8373-9a07224f99a0,Imaging in StrokeNet Realizing the Potential of Big Data,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
082c5168-8981-45e9-afda-9fe8be7aa2c9,Longitudinal outcomes of amyloid positive versus negative amnestic mild cognitive impairments: a three-year longitudinal study,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
a9ff08b4-7799-4674-a0bc-dc48bbf49fed,Predicting change trajectories of neuroticism from baseline brain structure using whole brain analyses and latent growth curve models in adolescents,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
7ec1f2e5-114f-4946-a616-ea9cb3fc020d,Regional white matter volume differences in nondemented aging and Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
90ecaaf3-7643-442f-b84f-340b64a36df9,MRI patterns of atrophy associated with progression to AD in amnestic mild cognitive impairmentSYMBOL,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
56c9a7f3-78eb-46d6-9f5f-f7a50cc84a9f,Alzheimer research forum live discussion: not dead yet: estrogen deserves another chance.,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
7487be4e-e324-4a13-b1ae-3c31117157f4,No association of cortical amyloid load and EEG connectivity in older people with subjective memory complaints,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
33963913-b99f-4841-a633-af1149c6a427,Synthesis of Brain Tumor MR Images for Learning Data Augmentation,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
b65d79b9-5bc8-4ef6-9ee1-3529e85f4215,The Rationale and Design of the Reducing Pathology in Alzheimer’s Disease through Angiotensin TaRgeting (RADAR) Trial,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
35a80969-46cc-4c73-a7fb-ec834bb30dc1,Structural Neuroimaging of Concomitant Depressive Symptoms in Amnestic Mild Cognitive Impairment: A Pilot Study,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
a1724bcd-e795-4dc9-9fb7-b98647a40b08,Monitoring the Early Signs of Cognitive Decline in Elderly by Computer Games: An MRI Study,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5720e551-6817-4c23-9773-7aac6c997c79,Mendelian adult-onset leukodystrophy genes in Alzheimer's disease: critical influence of CSF1R and NOTCH3,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
cd7d545f-2372-4ff8-8928-f67e956ced3a,Absolute Fused Lasso and Its Application to Genome-Wide Association Studies,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
18d6adf8-edc4-47f3-816a-b1454ccb3dcd,"Down Syndrome, Partial Trisomy 21, and Absence of Alzheimer’s Disease: The Role of APP",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
09687ebf-421d-478e-991a-24ab410ab37e,The clinical promise of biomarkers of synapse damage or loss in Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
b04a2d95-502a-44d8-90af-8bc28293e57d,In vivo evaluation of a novel tau imaging tracer for Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
e47579cd-62d9-4b53-86f1-6e9d5d16293f,Comparing fMRI inter-subject correlations between groups,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
68d24961-bc6e-4104-a8d1-bf1851e3f85e,Detecting and harmonizing scanner differences in the ABCD study - annual release 1.0,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
ca3a34e7-1f4d-4636-b6a2-cf7fb6f877f5,Measuring clinical progression in MCI and pre-MCI populations: enrichment and optimizing clinical outcomes over time,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
b0a3ee47-015a-42a0-9176-248fa6087a35,Feature grouping and selection over an undirected graph,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
c05e7e54-7365-4e0d-a307-29adffa2efc2,Case-Based Statistical Learning: A Non-Parametric Implementation With a Conditional-Error Rate SVM,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
9fca781b-e18f-4665-ab82-841f5a444c69,In search of features that constitute an “enriched environment” in humans: Associations between geographical properties and brain structure,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
72a71ed7-6b1b-462d-ac98-234cbffa4d2f,Tau Phosphorylation is Impacted by Rare AKAP9 Mutations Associated with Alzheimer Disease in African Americans,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
1c692dcf-61e7-4acb-b278-10d339163035,Psychological and Neural Correlates of Embitterment in Old Age,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
f0b31b84-2e8d-426a-81d4-598c8e8d897e,"Pituitary volume, stress reactivity and genetic risk for psychotic disorder",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
9ecde100-a5b2-4774-b033-a4beb7f333fb,Parental warmth interacts with several genes to affect executive function components: a genome-wide environment interaction study,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
58ee47db-39b6-4379-acdd-6a26a5088da0,Polygenic Risk Scores in Neurodegenerative Diseases: a Review,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
c457604d-617b-4645-ac93-7491ed80928f,Abstracts from hydrocephalus 2018: the tenth meeting of the International Society for Hydrocephalus and Cerebrospinal Fluid Disorders,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
cd307fb1-0f09-47c5-96ed-084b9648ff88,Structural neuroimaging as clinical predictor: A review of machine learning applications,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
07352f43-de1d-426d-944b-cf319d6ca020,Small Animal Multivariate Brain Analysis (SAMBA) – a High Throughput Pipeline with a Validation Framework,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
194b7aa9-e468-4fd8-994c-83833f91ba3e,The Role of Imaging in Proof of Concept for CNS Drug Discovery and Development,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
20fbe538-cc11-49d2-b6d7-6e93dc2d2025,Multicenter Tract-Based Analysis of Microstructural Lesions within the Alzheimer’s Disease Spectrum: Association with Amyloid Pathology and Diagnostic Usefulness,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
8431ff14-55c4-432c-86ce-3c0f439797b1,High Cortisol and the Risk of Dementia and Alzheimer’s Disease: A Review of the Literature,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
f50f6c24-bccf-49bd-a588-7d724c827522,fMR-adaptation indicates selectivity to audiovisual content congruency in distributed clusters in human superior temporal cortex,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
6ddd9c4f-f508-489a-be9a-7d63a05d803c,Anesthesia and Cognitive Outcome in Elderly Patients: A Narrative Viewpoint,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
7f5fe9c6-72bf-48bb-ad52-d8b5d012b0d5,The Meta VCI Map consortium for meta-analyses on strategic lesion locations for vascular cognitive impairment using lesion-symptom mapping: Design and multicenter pilot study,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
b5f8f722-deee-4159-96ac-d04f84cad6a0,From computer-assisted intervention research to clinical impact: The need for a holistic approach,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
d6ff5334-9496-4c72-8432-3a79e553f497,Current Challenges in Translational and Clinical fMRI and Future Directions,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5a758561-563d-4f52-ad0f-901bec5ded85,Design and first baseline data of the DZNE multicenter observational study on predementia Alzheimer’s disease (DELCODE),Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
66751a61-2b20-4f19-ae12-0a440a8df1bd,Fronto-Striatal Glutamate in Autism Spectrum Disorder and Obsessive Compulsive Disorder,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
246368e4-a47b-46f0-a345-aefea1db3187,Atlas Generation for Subcortical and Ventricular Structures With Its Applications in Shape Analysis,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5dc4ee1c-c74a-4992-a545-8dec94a94c6a,"Fact, Fiction, or Evolution: Mechanism Hypothesis of Alzheimer’s Disease",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
07517b31-df76-4dd3-b823-7edbc9295a3b,Neuroimaging Biomarkers for Psychosis,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
be0e92fa-acc3-4428-85a9-c777b6f05070,Scalable and Resilient Workflow Executions on Production Distributed Computing Infrastructures,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
93d22336-8eb5-4c7a-860c-458d27e5e15e,Identifying Schizophrenia Using Structural MRI With a Deep Learning Algorithm,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
4d0bfc22-e779-4880-9742-b2b3bf14df3c,Towards a Better Estimation of Functional Brain Network for Mild Cognitive Impairment Identification: A Transfer Learning View,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
e430fee4-d260-4b3f-950e-d9ed1a3e5725,Lifespan Changes of the Human Brain In Alzheimer’s Disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5d3c1cc9-5c51-486f-b649-1efb414b0a25,RELIGION AND HARRITAGE: THE ISLAMIC MANUSCRIPT OF THE QURAN BY ABDURRAHMAN HUSIN FALLUGAH (W.2010),Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
a9ee838d-3783-45b1-b198-3fb3bf886b63,Neurobiological and clinical effect of metacognitive interpersonal therapy vs structured clinical model: study protocol for a randomized controlled trial,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
33bd12ee-9734-4da8-8c8b-45289f34d885,Medical Image Analysis using Convolutional Neural Networks: A Review,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
78132180-dbad-40ad-bae6-5503b0d827d5,ApoE ε4 Allele Related Alterations in Hippocampal Connectivity in Early Alzheimer’s Disease Support Memory Performance,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
76cecda1-37bf-406b-9330-02dda75ac3d7,Dynamic Hyper-Graph Inference Framework for Computer-Assisted Diagnosis of Neurodegenerative Diseases,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
8370cd4d-780f-417f-8121-5a4fa3919144,Aging: calm before the storm of cognitive impairment: protective effect of beneficial antiaging strategies,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
756b09e7-4a1d-49a6-bcdf-8ae6f78ba9ed,Unifying inference on brain network variations in neurological diseases: The Alzheimer's case,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
a11ea92c-a7a1-4d8e-80ed-8699c356d085,Brain microstructure reveals early abnormalities more than two years prior to clinical progression from mild cognitive impairment to Alzheimer's disease.,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
b58c5c72-a906-4dfa-9b7a-540c6e278490,Brain structure in autism: a voxel-based morphometry analysis of the Autism Brain Imaging Database Exchange (ABIDE),Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
7e91d8c2-ac22-49e5-ac6a-39e1b9921dd7,The brain structural and cognitive basis of odor identification deficits in mild cognitive impairment and Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
25692b4d-0218-4e86-a5d3-e5ff725e4e67,"Autoantibodies in Alzheimer’s disease: potential biomarkers, pathogenic roles, and therapeutic implications",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
6b38ccf9-018e-4f60-bc5d-7d89c5036657,Transcranial Doppler Sonography Reveals Reductions in Hemispheric Asymmetry in Healthy Older Adults during Vigilance,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
4d4d0715-dd6a-462b-80d7-958771353ebf,"The diagnostic performance of neurofilament light chain in CSF and blood for Alzheimer's disease, frontotemporal dementia, and amyotrophic lateral sclerosis: A systematic review and meta-analysis",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
73b5abfc-3cf4-451c-bb00-3b86d1028239,Clinical utility of FDG-PET for the clinical diagnosis in MCI,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
23b01f56-4267-4b0e-af5d-5bb10548fc73,Left hippocampus–amygdala complex macro- and microstructural variation is associated with BDNF plasma levels in healthy elderly individuals,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
14d382e1-92dc-4add-bcb5-e89e518a4690,Brains for Dementia Research: Evolution in a Longitudinal Brain Donation Cohort to Maximize Current and Future Value,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
dad5c19a-4cc2-42eb-960c-1fb0d4e6c112,"Publishing descriptions of non-public clinical datasets: proposed guidance for researchers, repositories, editors and funding organisations",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
8847fe9c-7cfb-40b0-9aae-575052853079,A Retrospective Belgian Multi-Center MRI Biomarker Study in Alzheimer’s Disease (REMEMBER),Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
2899c7f3-553a-4943-9d44-3569eb715129,Central Nervous System and Peripheral Inflammatory Processes in Alzheimer’s Disease: Biomarker Profiling Approach,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
be5fd7dd-386b-4b76-965d-889b06d439cd,Automatic classification of MR scans in Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
c7341e59-ebf4-4aa0-b220-3342b0da050f,Shape Analysis with Hyperbolic Wasserstein Distance,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
aff02333-df30-46b8-b47e-3166ba200bd6,A genome-wide study shows a limited contribution of rare copy number variants to Alzheimer's disease risk,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
6d97a300-6a6d-4cba-a6e7-9e261a4b11ca,Patterns of white matter hyperintensities associated with cognition in middle-aged cognitively healthy individuals,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
dc9119e3-1f0a-4968-9010-a406d8ccb311,ReAl-LiFE: Accelerating the discovery of individualized brain connectomes on GPUs,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
b1293cd7-3636-4775-8217-603a46b7aad4,Gray Matter Densities in Limbic Areas and APOE4 Independently Predict Cognitive Decline in Normal Brain Aging,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
8923562b-503e-4db5-9f46-7156103218ee,Inner experience in the scanner: can high fidelity apprehensions of inner experience be integrated with fMRI?,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
db48f4bc-e3ac-4697-9d53-cf899cb29a80,A platelet protein biochip rapidly detects an Alzheimer’s disease-specific phenotype,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
9a55bcbb-ceef-47f4-b2a4-07f5b9abeef7,Lipidomic profiles in diabetes and dementia,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
43053fe8-3250-4c6e-908d-9be45ea5cba6,Increased Rate of Amygdala Growth in Children Aged 2 to 4 Years With Autism Spectrum Disorders,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
16ce6ffc-f360-467a-a298-e710ffdbbc41,Unsupervised shape and motion analysis of 3822 cardiac 4D MRIs of UK Biobank,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
87ae191d-ccfa-4162-9d61-1c04f3a54665,ACEnet: Anatomical Context-Encoding Network for Neuroanatomy Segmentation,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
ea42e202-e1a4-4889-a421-2619836d9de9,Using neuroimaging to help predict the onset of psychosis,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
6b1108ed-0368-47bd-affc-46d45bf121bb,Blood-based systems biology biomarkers for next-generation clinical trials in Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
f3c07cd0-c606-4ab8-8ac3-4d08ace24ae0,Glioma imaging in Europe: A survey of 220 centres and recommendations for best clinical practice,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5643aa35-e1e4-4b9b-ab51-e3fc82162a86,Head motion detection using FID navigators,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
e1a511d9-ef6a-4b55-8acb-028a79a686ef,A Fast Fractal Based Compression for MRI Images,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
39a8e70a-8f2f-4580-b93f-f9069b1a7c05,"DNAscan: a fast, computationally and memory efficient bioinformatics pipeline for the analysis of DNA next-generation-sequencing data",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
e9e07ed0-2c28-4448-ac1a-fcaee40b1e85,Assessing the progression of mild cognitive impairment to Alzheimer's disease: current trends and future directions,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
601dcd9d-f7da-4574-bb50-b107e82c670a,Cognitive Reappraisal and Expressive Suppression of Negative Emotion in Combat-Related Posttraumatic Stress Disorder: A Functional MRI Study,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
f5af8851-3cc4-4675-a0ee-4bc61c78027d,Self-Weighting Grading Biomarker Based on Graph-Guided Information Propagation for the Prediction of Mild Cognitive Impairment Conversion,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
6fd132f0-87bc-4cd8-a0fe-edd99934c9f2,Behavioral and Psychiatric Symptoms of Dementia and Rate of Decline in Alzheimer’s Disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
921856e9-c8fc-446e-82c4-b90c47eddd44,Reliability and Reproducibility of T1-weighted images for Development Studies: comparing MPRAGE and Prospective Motion Correction with Volumetric Navigators,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
4201c6bf-2fa7-468b-b149-3ca1abbeb312,Investigating the genetic relationship between Alzheimer’s disease and cancer using GWAS summary statistics,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
99be492f-c05f-4858-a97e-bc05da523df0,Development of a Label-Free Immunosensor for Clusterin Detection as an Alzheimer’s Biomarker,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5d7bf394-20c5-4443-8c7a-e960d1d30f99,Graphical neuroimaging informatics: Application to Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
4732ca2a-c2df-41d0-9830-ad7fcee43f94,Multivariate classification of patients with Alzheimer’s and dementia with Lewy bodies using high-dimensional cortical thickness measurements: an MRI surface-based morphometric study,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5dbbc81e-e92d-417c-b99d-65c30e119755,Cognitive neuroscience 2.0: building a cumulative science of human brain function,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
2c4e568b-2925-4449-bf4a-8aa849666b3a,Neuroanatomical domain of the foundational model of anatomy ontology,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
cafd8eae-434a-441a-90af-4d5ab0077329,Exploration of the Brain in Rest: Resting-State Functional MRI Abnormalities in Patients with Classic Galactosemia,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
92f3473a-0df8-4e64-8df6-fdd049ab8c04,An anthropomorphic polyvinyl alcohol brain phantom based on Colin27 for use in multimodal imaging,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
fe16e180-65f0-4417-9e80-b7e1f975b844,Using Information Interaction to Discover Epistatic Effects in Complex Diseases,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
d839a265-f638-4c38-8ed1-f84bad1a93da,Combined PET/MR imaging in neurology: MR-based attenuation correction implies a strong spatial bias when ignoring bone,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
fee9c86c-0872-4d42-b5d1-828e67be592f,MRBrainS Challenge: Online Evaluation Framework for Brain Image Segmentation in 3T MRI Scans,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
6cf640b9-0aac-4e6e-a3ed-cc35bdff0a6a,Oldies but Goldies mtDNA Population Variants and Neurodegenerative Diseases,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
382e1f3f-5e95-4ec1-b085-1f369234db28,"Triad of Risk for Late Onset Alzheimer’s: Mitochondrial Haplotype, APOE Genotype and Chromosomal Sex",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
fd29867e-2a2f-4b7e-8bc0-c2fca1e4c7ff,Automated segmentation of cortical layers in BigBrain reveals divergent cortical and laminar thickness gradients in sensory and motor cortices,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
d9b63cc3-4bde-4655-bed5-8381d80e3df8,Hippocampal Complex Atrophy in Poststroke and Mild Cognitive Impairment,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
44a6f32c-9eeb-4bed-a0b6-485b42f15155,"Physical activity, body mass index, and brain atrophy in Alzheimer's disease",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
4c7166d0-7c03-4a21-bc27-3b4b6ad120af,Sleep oscillation-specific associations with Alzheimer’s disease CSF biomarkers: novel roles for sleep spindles and tau,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
94cac787-fcdb-43c1-ab65-33a3784c8965,Analysis of biased PET images caused by inaccurate attenuation coefficients.,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
800efb06-d836-41b5-8c24-fb63f755a225,Development of a brain MRI-based hidden Markov model for dementia recognition,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
91fe1ef1-8f1a-4e10-84d2-ceda0b370cf0,Failure of repetition suppression and memory encoding in aging and Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
e0216f3e-0d2f-4338-8cc3-bb1e8cdbdfc5,Relative Concentration of Brain Iron (rcFe) Derived from Standard Functional MRI,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
3b523abb-b4bd-450a-883d-cf891c7cfd6a,A Spatial Bayesian Semiparametric Mixture Model for Positive Definite Matrices with Applications to Diffusion Tensor Imaging,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
5aa7506f-5a93-45be-9836-83925e8773b2,"Association of Plasma Clusterin Concentration With Severity, Pathology, and Progression in Alzheimer Disease",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
e9905fb2-a445-4c11-a3dc-95696f81d7f5,PaperBot: open-source web-based search and metadata organization of scientific literature,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
f8d8a422-7fa6-4e0a-8cf7-fdf79ba20fb4,"Trial Designs Likely to Meet Valid Long-Term Alzheimer's Disease Progression Effects: Learning from the Past, Preparing for the Future",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
38f9d03c-4210-47f9-b5f7-6798236bf034,Early Detection of Brain Pathology Suggestive of Early AD Using Objective Evaluation of FDG-PET Scans,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
6a5d1fac-9c1e-476c-99c2-250ef49294f7,nInteraction of APOE4 alleles and PET Tau Imaging In Former Contact Sport Athletes,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
4632921e-01aa-4f41-92c3-93cef8710db7,Simultaneous Super-Resolution and Cross-Modality Synthesis of 3D Medical Images Using Weakly-Supervised Joint Convolutional Sparse Coding,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
333edd8b-7149-44f3-a96d-1e3cd95fda96,Alzheimer's Disease: Approaches to Pathogenesis in the Genomic Age,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
cf40c269-749e-4148-a464-e06546e78fa4,Clinical outcomes and neural correlates of 20 sessions of repetitive transcranial magnetic stimulation in severe and enduring anorexia nervosa (the TIARA study): study protocol for a randomised controlled feasibility trial,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
1032ce18-8b8e-448a-8e72-e5b071eababb,Functional Mechanisms of Recovery after Chronic Stroke: Modeling with the Virtual Brain123,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
2225d012-687b-4221-aea3-634713d0e71d,Predicting progression from normal cognition to mild cognitive impairment for individuals at 5 years,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
c4867b03-c895-4d0d-a668-048cda2a55c5,Clinical applications of neuroimaging in patients with Alzheimer's disease: a review from the Fourth Canadian Consensus Conference on the Diagnosis and Treatment of Dementia 2012,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
0a4efe2b-ef04-4fec-9801-cc0c54bf76fb,Genomic architecture of human neuroanatomical diversity,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
e029d2d9-719d-4212-9802-36eef18355f3,Shades of white: diffusion properties of T1- and FLAIR-defined white matter signal abnormalities differ in stages from cognitively normal to dementia,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
589c4074-62b1-4847-a905-3e21208b9468,"Prediction of alcohol drinking in adolescents: Personality-traits, behavior, brain responses, and genetic variations in the context of reward sensitivity",Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
34450d61-d92e-49f3-8b9e-cbaf087d9dc9,Discovery and application of immune biomarkers for hematological malignancies,Alzheimer's Disease Neuroimaging Initiative (ADNI),ADNI,adni
